target,donor,weighted_ks,mean_ks,marginal_energy,sinkhorn_wasserstein
43,29,0.0420046696159515,0.1675634472688914,1.1945596425415703,0.2736605885040203
43,30,0.0545562905715761,0.1451237290925092,0.9761083804469192,0.2536720945436962
43,31,0.0410538804315657,0.1328751610800314,0.8416060287491922,0.1927266144214242
43,32,0.0404657301510474,0.1390818394675319,1.3215139282397967,0.2571887756081888
43,33,0.0502391480493026,0.115215023954413,0.5474695018608169,0.1819575515891399
43,34,0.0435500295925321,0.1399558693494081,1.9066143799210469,0.195482315197627
43,35,0.0706662991432447,0.1246386973466209,1.499466407929971,0.1845543063774996
43,36,0.0428927470698899,0.120728053039375,1.9145252871748664,0.2181945003715374
43,37,0.0899597350511981,0.1396757605157125,1.4813944389161549,0.2218434602691218
43,45,0.0226263422980452,0.0501248128790938,0.1820266932711573,0.1618638596893339
43,46,0.0381896079188419,0.0529002816804811,0.16913121205412,0.1531161474520049
43,47,0.0238924113925437,0.1309250467751124,1.6949248122533,0.1957003964025972
43,48,0.0354800579452751,0.0723702722327115,0.5550444753570293,0.1618754898946613
43,49,0.0119537292842725,0.1132061947283387,1.300496183019281,0.1790126391602311
43,50,0.0269113732162733,0.0763345415125751,0.4117981242940008,0.1794362679598164
43,51,0.038372727083687,0.1364855938872379,1.747316114829078,0.1646154199191838
43,52,0.0373725213888284,0.1386400106302203,1.8340918268655315,0.2351563978012284
43,53,0.0355007428833269,0.0707543564948694,0.336306512101954,0.1620305724912543
43,54,0.1252897486862785,0.155455666919923,2.031107425033219,0.3731503279110114
43,55,0.1054558924686364,0.1607938993264414,1.7018850339368234,0.2536596650502253
43,56,0.0984335144634509,0.1506281666430502,0.8093598742886758,0.495388660907591
43,57,0.1592226459291917,0.1610687057658965,1.912706798373388,0.3077607160085084
43,58,0.1556188741528517,0.1169972462414646,0.6241726000440886,0.3799722681196625
43,59,0.2336435481631603,0.1608958625381671,1.3322097838268432,0.5375383523210471
43,60,0.1288913913701282,0.0801324823005376,0.3892680461200291,0.3294078751312578
43,61,0.2569091515381427,0.1825055285151729,1.1939759291348486,0.6244538111240853
